what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1334055239114
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1334055239116
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1334055239117
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1334055239118
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1334055239119
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1334055239119
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1334055239120
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1334055239120
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1334055239121
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1334055239121
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1334055239123
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1334055239186
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1334055239250
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1334055239301
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1334055239303
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1334055239304
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1334055239305
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1334055239356
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1334055239376
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1334055239378
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1334055239464
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1334055239536
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1334055239538
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1334055239539
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1334055239540
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1334055239571
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1334055239571
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1334055239664
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1334055239688
started,bundle,org.eclipse.jdt.core,3.7.1.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.core",1334055239724
started,bundle,org.eclipse.jdt.groovy.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.eclipse.jdt.groovy.core",1334055239725
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1334055239725
os,sysinfo,,,"win32",1334055239731
arch,sysinfo,,,"x86",1334055239731
ws,sysinfo,,,"win32",1334055239731
locale,sysinfo,,,"en_US",1334055239731
processors,sysinfo,,,"2",1334055239731
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334055239731
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1334055239731
java.specification.name,sysinfo,,,"Java Platform API Specification",1334055239731
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334055239731
java.specification.version,sysinfo,,,"1.6",1334055239731
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1334055239731
java.version,sysinfo,,,"1.6.0_31",1334055239731
java.vm.info,sysinfo,,,"mixed mode, sharing",1334055239731
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1334055239731
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334055239731
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334055239731
java.vm.specification.version,sysinfo,,,"1.0",1334055239731
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1334055239731
java.vm.version,sysinfo,,,"20.6-b01",1334055239731
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1334055240198
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334055242036
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1334055242147
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1334055242172
started,bundle,org.codehaus.groovy.eclipse.dsl,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.dsl",1334055242325
started,bundle,com.xored.glance.ui,0.9.1,"com.xored.glance.ui",1334055242362
started,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug",1334055242523
started,bundle,org.eclipse.dltk.mod.core,1.0.0.201107011528,"org.eclipse.dltk.mod.core",1334055243372
started,bundle,org.eclipse.dltk.mod.debug,1.0.0.201107011528,"org.eclipse.dltk.mod.debug",1334055243384
started,bundle,org.eclipse.dltk.mod.launching,1.0.0.201107011528,"org.eclipse.dltk.mod.launching",1334055243485
started,bundle,org.eclipse.dltk.mod.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.ui",1334055243490
started,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.ui",1334055243550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055248619
started,bundle,org.ebayopensource.vjet.core.vjodef,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjodef",1334055249115
started,bundle,org.ebayopensource.vjet.core.vjotool,1.0.0.201107011528,"org.ebayopensource.vjet.core.vjotool",1334055249198
started,bundle,org.ebayopensource.vjet.core.jst,1.0.0.201107011528,"org.ebayopensource.vjet.core.jst",1334055249310
started,bundle,org.ebayopensource.vjet.core.jstojava,1.0.0.201107011528,"org.ebayopensource.vjet.core.jstojava",1334055250932
started,bundle,org.ebayopensource.vjet.extmod.jsdt,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.jsdt",1334055250991
started,bundle,uKernelCore,1.73.0,"uKernelCore",1334055251143
started,bundle,org.ebayopensource.vjet.core.util,1.0.0.201107011528,"org.ebayopensource.vjet.core.util",1334055251145
started,bundle,org.ebayopensource.vjet.resource.jsnativetypes,1.0.0.201107011528,"org.ebayopensource.vjet.resource.jsnativetypes",1334055251392
started,bundle,org.ebayopensource.vjet.extmod.rhino,1.0.0.201107011528,"org.ebayopensource.vjet.extmod.rhino",1334055252164
started,bundle,org.ebayopensource.vjet.core.jsnative,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsnative",1334055252166
started,bundle,org.ebayopensource.vjet.core.ext,1.0.0.201107011528,"org.ebayopensource.vjet.core.ext",1334055253017
started,bundle,org.ebayopensource.vjet.resource.vjolib,1.0.0.201107011528,"org.ebayopensource.vjet.resource.vjolib",1334055253600
started,bundle,org.ebayopensource.vjet.core.jsgenshared,1.0.0.201107011528,"org.ebayopensource.vjet.core.jsgenshared",1334055253724
started,bundle,org.ebayopensource.vjet.eclipse.core,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.core",1334055253775
started,bundle,org.ebayopensource.vjet.eclipse.ui,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.ui",1334055253785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055258348
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055265701
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1334055266853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055270243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055271640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334055271652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055271990
started,bundle,org.codehaus.groovy,1.8.4.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy",1334055272288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055272316
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055274212
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1334055274464
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334055276529
opened,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055282896
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055283058
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334055283606
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055283731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055285031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055295010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055299428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055301014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055301883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055303082
activated,editor,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors.html",1334055305202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055308554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055309900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055310765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055311929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055313170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055318218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055320781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055326542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055376019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055429274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055430882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055447445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055460073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055462430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055511130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055652344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334055781819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334056056200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334056059251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334058889730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334058891263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334058894305
activated,perspective,com.salesforce.ide.ui,,"com.salesforce.ide.perspective",1334061286088
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1334061286090
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1334061286090
started,bundle,com.salesforce.ide.api,20.0.1.201011121559,"com.salesforce.ide.api",1334061286091
started,bundle,com.salesforce.ide.core,20.0.1.201011121559,"com.salesforce.ide.core",1334061286091
started,bundle,com.salesforce.ide.core.compatibility,20.0.1.201011121559,"com.salesforce.ide.core.compatibility",1334061286091
started,bundle,com.salesforce.ide.core.compatibility.auth.platformdb,20.0.1.201011121559,"com.salesforce.ide.core.compatibility.auth.platformdb",1334061286092
started,bundle,com.salesforce.ide.ui,20.0.1.201011121559,"com.salesforce.ide.ui",1334061286092
started,bundle,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors",1334061286092
started,bundle,com.salesforce.ide.ui.editors.intro,20.0.1.201011121559,"com.salesforce.ide.ui.editors.intro",1334061286093
started,bundle,com.salesforce.ide.upgrade,20.0.1.201011121559,"com.salesforce.ide.upgrade",1334061286093
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1334061286093
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1334061286094
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1334061286095
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1334061286096
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1334061286097
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1334061286097
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1334061286098
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1334061286099
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1334061286100
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1334061286101
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1334061286102
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1334061286102
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1334061286104
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1334061286105
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1334061286107
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1334061286108
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1334061286108
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1334061286109
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1334061286109
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1334061286110
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1334061286110
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1334061286111
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1334061286112
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1334061286112
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1334061286113
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1334061286113
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1334061286114
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1334061286117
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1334061286118
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1334061286120
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1334061286121
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1334061286121
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1334061286122
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1334061286123
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1334061286123
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1334061286225
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1334061286226
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1334061286226
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1334061286227
